date,lambda_t,lambda_w,E_Rw,mean_K,whale_threshold
2025-02-11,6.689884132818837e-05,1.9287794336563526e-06,0.009226445479997342,3.125,0.20952153452000266
2025-02-12,6.873744624145365e-05,1.928765297037571e-06,0.009237826309999664,3.125,0.20951015369000034
2025-02-13,7.013493360155223e-05,1.9283375763187806e-06,0.009260587970004308,3.125,0.2094873920299957
2025-02-14,7.082408552682594e-05,1.9289386709381086e-06,0.009271968799996278,3.125,0.20947601120000373
2025-02-15,7.114392729027605e-05,1.928824076970882e-06,0.009260587970004308,3.125,0.2094873920299957
2025-02-16,7.139550497816337e-05,1.9293711253404377e-06,0.15758189159999947,3.125,0.21458086040000052
2025-02-17,7.192433372336274e-05,1.9302015941148926e-06,0.15752835486000002,3.125,0.21463439713999996
2025-02-18,7.211624757422335e-05,1.9282803133378377e-06,0.15748898961000063,3.125,0.21467376238999938
2025-02-19,7.16684280534703e-05,1.9293889933760215e-06,0.15745907202000026,3.125,0.21470367997999976
2025-02-20,7.160492659237993e-05,1.9264563721204775e-06,0.15752048180999986,3.125,0.21464227019000012
2025-02-21,7.176530734575429e-05,1.9287586008167907e-06,0.15751733259000064,3.125,0.21464541940999934
2025-02-22,7.138801182018782e-05,1.9285041788757054e-06,0.1575047357099995,3.125,0.21465801629000048
2025-02-23,7.10227340566267e-05,1.9284394682135324e-06,0.15748269116999933,3.125,0.21468006083000066
2025-02-24,7.134584640281456e-05,1.9288374703682343e-06,0.15747324351000025,3.125,0.21468950848999974
2025-02-25,7.229773017223295e-05,1.928095905032793e-06,0.1574653704600001,3.125,0.2146973815399999
2025-02-26,7.252359697978128e-05,1.9278319948395793e-06,0.15748741500000027,3.125,0.21467533699999972
2025-02-27,7.267762389009956e-05,1.9288359822037876e-06,0.15754252635000005,3.125,0.21462022564999994
2025-02-28,7.29873977903387e-05,1.9287571127740428e-06,0.16052245784000002,3.125,0.21543905615999998
2025-03-01,7.272420120818293e-05,1.9293882488679316e-06,0.1605109109800001,3.125,0.2154506030199999
2025-03-02,7.248525669610987e-05,1.929436643088951e-06,0.16050780220999986,3.125,0.21545371179000014
2025-03-03,7.285147180769733e-05,1.9300674790192016e-06,0.16049892001000007,3.125,0.21546259398999992
2025-03-04,7.287343565204309e-05,1.9287221444304292e-06,0.16071773002000025,3.125,0.21470367997999976
2025-03-05,7.253650146706077e-05,1.928820356615738e-06,0.17433108661999958,3.125,0.1794283793800004
2025-03-06,7.283852142797896e-05,1.9289714145726073e-06,0.17433291154,3.125,0.17942655446
2025-03-07,7.276948826181377e-05,1.927959108758487e-06,0.1743502482800002,3.125,0.1794092177199998
2025-03-08,7.453070407325917e-05,1.9290101130284186e-06,0.16381508485999777,3.125,0.28790967714000226
2025-03-09,7.46682584803382e-05,1.9293666583832524e-06,0.1640489985499981,3.125,0.2876757634500019
2025-03-10,7.454838161475238e-05,1.9282743641322456e-06,0.16417895060000093,3.125,0.2875458113999991
2025-03-11,7.514277320809027e-05,1.927686317629501e-06,0.13624564999999986,3.125,0.39385917800000014
2025-03-12,7.357170729279747e-05,1.928882860486989e-06,0.13625431975999983,3.125,0.3938505082400002
2025-03-13,7.12184567916714e-05,1.9289862984103224e-06,0.13625471383999993,3.125,0.3938501141600001
2025-03-14,6.93583980161219e-05,1.928641796444973e-06,0.13625353160000006,3.125,0.39385129639999994
2025-03-15,6.768461931438048e-05,1.92693672556413e-06,0.13624998488000004,3.125,0.39385484311999996
2025-03-16,6.644310669352352e-05,1.929002670897098e-06,0.13624249735999996,3.125,0.39386233064000004
2025-03-17,6.612173571265916e-05,1.9298089875064167e-06,0.13624407367999988,3.125,0.3938607543200001
2025-03-18,6.558703437768537e-05,1.927583762188594e-06,0.024560314149996577,3.125,0.3881396658500034
2025-03-19,6.495447542308816e-05,1.927464870988994e-06,0.02485815960999569,3.125,0.3878418203900043
2025-03-20,6.519830713283951e-05,1.928586747060448e-06,0.024939390189999945,3.125,0.38776058981000006
2025-03-21,6.547049892911401e-05,1.9284818643636995e-06,0.025562157970003642,3.125,0.38713782202999636
2025-03-22,6.51453013774245e-05,1.928679737714985e-06,0.025480927389999443,3.125,0.38721905261000056
2025-03-23,6.46359398440252e-05,1.929139615306411e-06,0.02552154267999538,3.125,0.3871784373200046
2025-03-24,6.552235020590585e-05,1.9297642985885706e-06,0.02562985012000516,3.125,0.38707012987999484
2025-03-25,6.682105982871696e-05,1.9286023688637175e-06,0.11961436118000086,3.125,0.40068526081999917
2025-03-26,6.693778561526479e-05,1.9286209665785414e-06,0.11932054054999908,3.125,0.40097908145000094
2025-03-27,6.663303414092244e-05,1.9286477479180246e-06,0.1193971894100031,3.125,0.4009024325899969
2025-03-28,6.756346056104243e-05,1.9278483477375736e-06,0.11933331536000169,3.125,0.4009663066399983
2025-03-29,6.753098496398647e-05,1.9284357493419214e-06,0.11914169320999753,3.125,0.4011579287900025
2025-03-30,6.705048190062611e-05,1.927988101999825e-06,0.11952493751000585,3.125,0.40077468448999415
2025-03-31,6.760162021896278e-05,1.9283041105273065e-06,0.11974210928000362,3.125,0.4005575127199964
2025-04-01,6.819223697686112e-05,1.9279828980205016e-06,0.11972933447000104,3.125,0.40057028752999896
2025-04-02,6.862650614712233e-05,1.927360110275836e-06,0.1198315329499986,3.125,0.4004680890500014
2025-04-03,6.922446764768822e-05,1.9278557809647374e-06,0.11997205586000403,3.125,0.400327566139996
2025-04-04,6.926228718561599e-05,1.9288545844244222e-06,0.11976765889999723,3.125,0.4005319631000028
2025-04-05,6.958869436279595e-05,1.9281985149786317e-06,0.11972933447000104,3.125,0.40057028752999896
2025-04-06,6.975194761915412e-05,1.928091443978532e-06,0.11944828865000186,3.125,0.4008513333499982
2025-04-07,6.85202450545682e-05,1.9286827135640013e-06,0.11914169320999753,3.125,0.4011579287900025
2025-04-08,6.861209856172726e-05,1.928031221766393e-06,0.11912891839999488,3.125,0.4011707036000051
2025-04-09,7.05975109500058e-05,1.928327164614734e-06,0.11861792599999536,3.125,0.40168169600000464
2025-04-10,6.90042253532534e-05,1.928344269616468e-06,0.13590712791999923,3.125,0.34204299808000077
2025-04-11,6.761842171974736e-05,1.928080291433192e-06,0.1358725658400001,3.125,0.3420775601599999
2025-04-12,6.732094002573606e-05,1.9292393587980066e-06,0.13580776193999863,3.125,0.34214236406000137
2025-04-13,6.692881822655501e-05,1.9283115472694724e-06,0.13572567700000157,3.125,0.34222444899999843
2025-04-14,6.787587029793865e-05,1.928655187310992e-06,0.13572567700000157,3.125,0.34222444899999843
2025-04-15,6.9069256373331e-05,1.929383037327388e-06,0.1357645593400017,3.125,0.34218556665999833
2025-04-16,6.964581668886957e-05,1.927334850531328e-06,0.13569543517999935,3.125,0.34225469082000065
2025-04-17,7.017512893857854e-05,1.92961162706782e-06,0.13569543517999935,3.125,0.34225469082000065
2025-04-18,7.060670346516869e-05,1.9293167787664026e-06,0.13563927179999974,3.125,0.3423108542000003
2025-04-19,6.988150781215646e-05,1.928641796444973e-06,0.1356911149199985,3.125,0.3422590110800015
2025-04-20,6.906094770214337e-05,1.9289133698000836e-06,0.1355139842600017,3.125,0.3424361417399983
2025-04-21,6.935049221350092e-05,1.9284491373468476e-06,0.13556150711999956,3.125,0.34238861888000044
2025-04-22,6.971606066848439e-05,1.928824821043633e-06,0.13553126530000129,3.125,0.3424188606999987
2025-04-23,6.968968702788284e-05,1.9275005368088995e-06,0.1402971437699974,3.125,0.3367889302300026
2025-04-24,6.923718504922151e-05,1.92927211264171e-06,0.025506465170000048,3.125,0.30692648082999996
2025-04-25,6.968630979846762e-05,1.928391867740087e-06,0.0255822272600002,3.125,0.3068507187399998
2025-04-26,6.939873953946847e-05,1.9290086245975606e-06,0.02563273532000282,3.125,0.3068002106799972
2025-04-27,6.774389958748055e-05,1.9285621990237616e-06,0.027032216269997633,3.125,0.28703507373000237
2025-04-28,7.067610051387169e-05,1.929382292823894e-06,0.06993498331999959,3.125,0.4226777426800004
2025-04-29,7.142673389169915e-05,1.9285026912255055e-06,0.06982826216000093,3.125,0.42278446383999907
2025-04-30,7.175412237458982e-05,1.9282156176980884e-06,0.16734698750000118,3.125,0.4267766404999988
2025-05-01,7.166592246628684e-05,1.9284498811303495e-06,0.16735610449999894,3.125,0.4267675235000011
2025-05-02,7.411745949588102e-05,1.928446162218577e-06,0.15704310846000077,3.125,0.4405205155399992
2025-05-03,7.4587676904602e-05,1.928798778838917e-06,0.15687110865999704,3.125,0.440692515340003
2025-05-04,7.481491142517305e-05,1.928390380263156e-06,0.15731830813999423,3.125,0.44024531586000576
2025-05-05,7.504202187786979e-05,1.929265412901384e-06,0.1573527081000013,3.125,0.4402109158999987
2025-05-06,7.575655671001683e-05,1.9283874053161783e-06,0.157782707599995,3.125,0.439780916400005
2025-05-07,7.626825221432619e-05,1.9282676713198337e-06,0.1442085315599992,3.125,0.5032534304400008
2025-05-08,7.692940706542054e-05,1.9288196125464316e-06,0.23361563610998237,3.125,0.5360452758900176
2025-05-09,7.489372079624859e-05,1.928149439294143e-06,0.23556140057999028,3.125,0.5340995114200097
2025-05-10,7.343601177041219e-05,1.9278059794372505e-06,0.23556140057999028,3.125,0.5340995114200097
2025-05-11,7.266133076827564e-05,1.928034939077952e-06,0.23589360427001482,3.125,0.5337673077299852
2025-05-12,7.289823420328638e-05,1.9268632092831644e-06,0.23684275766999238,3.125,0.5328181543300076
2025-05-13,7.313524640445275e-05,1.9280624476290038e-06,0.2371275036900072,3.125,0.5325334083099927
2025-05-14,7.366303859509521e-05,1.9276536176082675e-06,0.23821903010001377,3.125,0.5314418818999862
2025-05-15,7.327497348846081e-05,1.926570684915144e-06,0.23883597981001,3.125,0.5308249321899899
2025-05-16,7.306646943830519e-05,1.927890717900234e-06,0.23992750622001657,3.125,0.5297334057799834
2025-05-17,7.246529093340733e-05,1.927094173238058e-06,0.241161405640009,3.125,0.528499506359991
2025-05-18,7.165446712222645e-05,1.9270718913439783e-06,0.23992750622001657,3.125,0.5297334057799834
2025-05-19,7.204320878785085e-05,1.9291232404949204e-06,0.23845631845001902,3.125,0.531204593549981
2025-05-20,7.250852243330828e-05,1.9270614933030757e-06,0.23869360679998097,3.125,0.530967305200019
2025-05-21,7.238699125301032e-05,1.927838684627954e-06,0.23636818096998202,3.125,0.533292731030018
2025-05-22,7.222567281638493e-05,1.9271669643497238e-06,0.23617835028998657,3.125,0.5334825617100134
2025-05-23,7.140206604760134e-05,1.927991819145113e-06,0.2353715698999949,3.125,0.5342893421000051
2025-05-24,7.01463986616523e-05,1.928010405086554e-06,0.23461224718001272,3.125,0.5350486648199873
2025-05-25,6.872328475651046e-05,1.9281107753627546e-06,0.235229196890009,3.125,0.534431715109991
2025-05-26,6.8964952515892e-05,1.9287586008167907e-06,0.2347546201899986,3.125,0.5349062918100014
2025-05-27,6.967499886059681e-05,1.927924169344232e-06,0.23570377359001937,3.125,0.5339571384099806
2025-05-28,6.649688622886052e-05,1.927246446639364e-06,0.2704449072199792,3.125,0.47726764078002076
2025-05-29,6.601370889243911e-05,1.929004159318768e-06,0.27136307173998064,3.125,0.4763494762600193
2025-05-30,6.57129368398405e-05,1.9278951780256967e-06,0.2083911353599986,3.125,0.4421622066400014
2025-05-31,6.48077876598303e-05,1.9281635668866442e-06,0.20843096575999948,3.125,0.4421223762400005
2025-06-01,6.111083602295574e-05,1.928275107780937e-06,0.25188443169999336,3.125,0.3970756943000066
2025-06-02,6.0215544795598525e-05,1.927770302312939e-06,0.2521885359999631,3.125,0.39677159000003687
2025-06-03,6.0355545937695706e-05,1.928113749456272e-06,0.24772833959997637,3.125,0.4012317864000236
2025-06-04,6.03687060555685e-05,1.927640983806274e-06,0.46330141909997424,3.125,0.47535784690002575
2025-06-05,5.948381986957242e-05,1.9282609785538816e-06,0.46206293947999005,3.125,0.4765963265200099
2025-06-06,5.846851951377533e-05,1.928238669669577e-06,0.5425955386500124,3.125,0.2831656953499875
2025-06-07,5.673603830652932e-05,1.927236789562702e-06,0.3566258348000009,3.125,0.24862436919999908
2025-06-08,5.551105948379889e-05,1.9288873252042306e-06,0.35649530359999904,3.125,0.24875490040000095
2025-06-09,5.536929197727231e-05,1.9284290554091665e-06,0.356402844,3.125,0.24884736
2025-06-10,5.61745386401795e-05,1.9285279815910435e-06,0.35631038440000096,3.125,0.24893981959999906
2025-06-11,5.608742780291282e-05,1.9298358018506353e-06,0.35628319040000034,3.125,0.24896701359999965
2025-06-12,5.677491523985645e-05,1.928339063714251e-06,0.35632670079999934,3.125,0.24892350320000067
2025-06-13,5.5419511657906635e-05,1.929382292823894e-06,0.3561934501999994,3.125,0.2490567538000006
2025-06-14,5.488919589394954e-05,1.9300428932732602e-06,0.356155378599999,3.125,0.24909482540000094
2025-06-15,5.3663564130245716e-05,1.928514592491367e-06,0.36566178697999835,3.125,0.23422723502000167
2025-06-16,5.372986292003804e-05,1.928150926399394e-06,0.3520583854100018,3.125,0.2262586265899982
2025-06-17,5.404058461607329e-05,1.9294641916529063e-06,0.3566258728200018,3.125,0.21561388717999816
2025-06-18,5.3857775131796954e-05,1.9269968794212534e-06,0.3567281086199994,3.125,0.21551165138000059
2025-06-19,5.368854037061038e-05,1.928655187310992e-06,0.356763891150002,3.125,0.21547586884999795
2025-06-20,5.3171132607948476e-05,1.928736280416653e-06,0.3569325802199992,3.125,0.21530717978000077
2025-06-21,5.246599394251677e-05,1.928397817670758e-06,0.3570501513899999,3.125,0.21518960861000008
2025-06-22,5.230891899616526e-05,1.9285525287566467e-06,0.35434879295999955,3.125,0.2184423430400005
2025-06-23,5.257595454473607e-05,1.9276060559213936e-06,0.35437084799999896,3.125,0.21842028800000102
2025-06-24,5.313645022277887e-05,1.9286544433691123e-06,0.35434052232000035,3.125,0.21845061367999966
2025-06-25,5.3087305649282754e-05,1.9276617925095688e-06,0.36181940199999607,3.125,0.22552395200000394
2025-06-26,5.296263442842466e-05,1.9283398074128467e-06,0.3618372264999997,3.125,0.22550612750000032
2025-06-27,5.3268308730233136e-05,1.9288984870877606e-06,0.3619174367499998,3.125,0.2254259172500002
2025-06-28,5.289257059033725e-05,1.927354909686076e-06,0.36192634900000165,3.125,0.22541700499999837
2025-06-29,5.202369997719418e-05,1.929426964050531e-06,0.36185505100000326,3.125,0.2254883029999967
2025-06-30,5.30368345666441e-05,1.9285547603481427e-06,0.3618015775000005,3.125,0.22554177649999949
2025-07-01,5.364500248840673e-05,1.928997461439341e-06,0.36205112050000265,3.125,0.22529223349999727
2025-07-02,5.348359706203603e-05,1.9284052551357287e-06,0.3537526971199999,3.125,0.21835412288000006
2025-07-03,5.3524031474003834e-05,1.928885092843026e-06,0.35348782943,3.125,0.21480111256999995
2025-07-04,5.2601788861111145e-05,1.9281174670860706e-06,0.02406541059999946,3.125,0.20932257740000054
2025-07-05,5.230907446139563e-05,1.927683344854454e-06,0.024158269600001486,3.125,0.20922971839999852
2025-07-06,5.149302052628779e-05,1.9275681568824593e-06,0.024145888399998965,3.125,0.20924209960000104
2025-07-07,5.179926943233176e-05,1.928260234916088e-06,0.024201603799999038,3.125,0.20918638420000096
2025-07-08,5.2402186574293156e-05,1.9283048541989416e-06,0.024467799600002598,3.125,0.2089201883999974
2025-07-09,5.2136891409617294e-05,1.9284729387034877e-06,0.02467208939999919,3.125,0.2087158986000008
2025-07-10,5.3521789380637406e-05,1.9274849328502798e-06,0.08982110781999025,3.125,0.31633153618000975
2025-07-11,5.370476894102336e-05,1.9272902761267323e-06,0.09025132988000883,3.125,0.3159013141199912
2025-07-12,5.243858732463999e-05,1.9281985149786317e-06,0.09015010116001126,3.125,0.31600254283998874
2025-07-13,5.227316685156791e-05,1.9267236180478515e-06,0.09070685912000959,3.125,0.3154457848799904
2025-07-14,5.243821452682057e-05,1.9277487480235755e-06,0.09070685912000959,3.125,0.3154457848799904
2025-07-15,5.328639818072685e-05,1.927522828616621e-06,0.08926434985999188,3.125,0.31688829414000813
2025-07-16,5.330913781051498e-05,1.928844167136662e-06,0.08906189241999668,3.125,0.3170907515800033
2025-07-17,5.314949765379933e-05,1.926114999081243e-06,0.08956803602000774,3.125,0.31658460797999227
2025-07-18,5.354861688478612e-05,1.9270206449429775e-06,0.08951742165999743,3.125,0.3166352223400026
2025-07-19,5.350150611326677e-05,1.9273809129155335e-06,0.0893655785799895,3.125,0.3167870654200105
2025-07-20,5.330839896775706e-05,1.9264014474209916e-06,0.08926434985999188,3.125,0.31688829414000813
2025-07-21,5.341687959659763e-05,1.9266887233991723e-06,0.08961865037999506,3.125,0.31653399362000495
2025-07-22,5.3278464070972663e-05,1.9264274249290497e-06,0.08906189241999668,3.125,0.3170907515800033
2025-07-23,5.3990324212645144e-05,1.9265803353174542e-06,0.08888474216000664,3.125,0.31726790183999337
2025-07-24,5.4249942101257285e-05,1.92687509032227e-06,0.0893655785799895,3.125,0.3167870654200105
2025-07-25,5.450990230733756e-05,1.9263450415300727e-06,0.08868228472001144,3.125,0.31747035927998857
2025-07-26,5.432370570764707e-05,1.926319808385116e-06,0.08729038982000403,3.125,0.318862254179996
2025-07-27,5.33657551217378e-05,1.9256825196554416e-06,0.08691078211999576,3.125,0.31924186188000425
2025-07-28,5.356815195111441e-05,1.9271788491350435e-06,0.08686016776000849,3.125,0.3192924762399915
2025-07-29,5.355973259449987e-05,1.9252487517649717e-06,0.08686016776000849,3.125,0.3192924762399915
2025-07-30,5.306292264856468e-05,1.926071964982471e-06,0.08713854673999616,3.125,0.31901409726000385
2025-07-31,5.3113368481863116e-05,1.925665461841976e-06,0.08708793238000884,3.125,0.31906471161999117
2025-08-01,5.277127970632621e-05,1.926386603445227e-06,0.08716385392000131,3.125,0.3189887900799987
2025-08-02,5.1462964059968476e-05,1.925572020052137e-06,0.0875687687999917,3.125,0.3185838752000083
2025-08-03,5.0681994063258464e-05,1.9262626651770236e-06,0.08777122624000994,3.125,0.31838141775999007
2025-08-04,5.0335534850395586e-05,1.9270971441962e-06,0.08807491240000276,3.125,0.31807773159999725
2025-08-05,5.0377054587877644e-05,1.9270481245582244e-06,0.08769530469999448,3.125,0.3184573393000055
2025-08-06,5.00185109970827e-05,1.92586646658198e-06,0.08746754007999413,3.125,0.3186851039200059
2025-08-07,4.951511883792819e-05,1.925030829368732e-06,0.08744223289998893,3.125,0.3187104111000111
2025-08-08,4.925936016977714e-05,1.9257841311536026e-06,0.08759407597999685,3.125,0.31855856802000315
2025-08-09,4.654216786447125e-05,1.9263502366713903e-06,0.03061442617999996,3.125,0.13934662782000004
2025-08-10,4.534558833506147e-05,1.9251360782436907e-06,0.030626679099999665,3.125,0.13933437490000034
2025-08-11,4.4825108662038364e-05,1.925573503184321e-06,0.030589920340000548,3.125,0.13937113365999945
2025-08-12,4.448948768129344e-05,1.926604090565805e-06,0.031197750750000447,3.125,0.13876330324999955
2025-08-13,4.420832307404043e-05,1.9237376529708087e-06,0.03122072200000095,3.125,0.13874033199999905
2025-08-14,4.356931396237286e-05,1.925568312231672e-06,0.03143665174999896,3.125,0.13852440225000104
2025-08-15,4.326759065979736e-05,1.92410113691288e-06,0.03156529075000011,3.125,0.1383957632499999
2025-08-16,4.303660253105641e-05,1.9264571143675943e-06,0.03100838489999964,3.125,0.14331200510000036
2025-08-17,4.208753704734045e-05,1.9265387650424148e-06,0.1306687180799984,3.125,0.14341116192000158
2025-08-18,4.410819511331241e-05,1.9249537529860846e-06,0.10872893188000073,3.125,0.1889521121199993
2025-08-19,4.491573852690247e-05,1.92613132286314e-06,0.10875402140000015,3.125,0.18892702259999988
2025-08-20,4.6038292059855916e-05,1.9256676867570293e-06,0.10864739094000123,3.125,0.18903365305999878
2025-08-21,4.649283966198251e-05,1.9256306055106925e-06,0.10865366331999966,3.125,0.18902738068000036
2025-08-22,4.64799137396175e-05,1.9256268974646042e-06,0.17602065666999972,3.125,0.19083907733000027
2025-08-23,4.5789046533677375e-05,1.9247403429040404e-06,0.17600345325999994,3.125,0.19085628074000005
2025-08-24,4.48574052619665e-05,1.9248655673887734e-06,0.1694048123699993,3.125,0.1890430616300007
2025-08-25,4.4699819142234634e-05,1.9264370738962e-06,0.16954280472999889,3.125,0.1889050692700011
2025-08-26,4.52790359912074e-05,1.925837537115704e-06,0.16964316280999936,3.125,0.18880471119000064
2025-08-27,4.510215428743206e-05,1.9245225355815348e-06,0.16971529517999978,3.125,0.18873257882000022
2025-08-28,4.501219287983969e-05,1.9253251103981417e-06,0.16975606564999957,3.125,0.18869180835000046
2025-08-29,4.519219167107679e-05,1.9258160260247073e-06,0.1689291137899998,3.125,0.19078009421000017
2025-08-30,4.512823440124848e-05,1.9242870035580066e-06,0.16891191038000003,3.125,0.19079729761999994
2025-08-31,4.494869748950271e-05,1.9243425483683498e-06,0.16892747537000025,3.125,0.19078173262999976
2025-09-01,4.5491312104322755e-05,1.9241492662641605e-06,0.1689364866799999,3.125,0.19077272132000014
2025-09-02,4.613357268813868e-05,1.9246825524832062e-06,0.16894304035999969,3.125,0.19076616764000032
2025-09-03,4.650809983836266e-05,1.9224232991552102e-06,0.17448008339999882,3.125,0.1939874846000012
2025-09-04,4.6662990491231286e-05,1.9222060158897237e-06,0.1746117824400007,3.125,0.19385578555999933
2025-09-05,4.677631193548188e-05,1.922745619216381e-06,0.17475994386000093,3.125,0.1937076241399991
2025-09-06,4.6858789842673434e-05,1.9229785553277466e-06,0.17478189370000038,3.125,0.1936856742999996
2025-09-07,4.6670102034851975e-05,1.9227190015397133e-06,0.1748696930599983,3.125,0.1935978749400017
2025-09-08,4.692780168730284e-05,1.922983732326818e-06,0.17485871814000106,3.125,0.19360884985999893
2025-09-09,4.713223240986799e-05,1.9231649448570914e-06,0.17474896893999867,3.125,0.19371859906000133
2025-09-10,4.7142946435405365e-05,1.9231176044108624e-06,0.1748148184600021,3.125,0.1936527495399979
2025-09-11,4.718138020750193e-05,1.923237439432445e-06,0.17476543132000205,3.125,0.19370213667999797
2025-09-12,4.736774987452389e-05,1.9244803133361865e-06,0.1746666570400019,3.125,0.19380091095999813
2025-09-13,4.7061474730026586e-05,1.923572612942566e-06,0.1746447072000024,3.125,0.1938228607999976
2025-09-14,4.65548318165505e-05,1.9233055005383334e-06,0.1746447072000024,3.125,0.1938228607999976
2025-09-15,4.657505040981164e-05,1.9226443281031e-06,0.17454593292000226,3.125,0.19392163507999777
2025-09-16,4.663424980507827e-05,1.922305043667081e-06,0.08511913450999997,3.125,0.19075387949000003
2025-09-17,4.443484501082483e-05,1.923730251466171e-06,0.0962659019499997,3.125,0.16262342405000027
2025-09-18,4.409172388520557e-05,1.9226228882871506e-06,0.09623938929999969,3.125,0.1626499367000003
2025-09-19,4.3671358791658583e-05,1.9234734545275486e-06,0.09622073225000036,3.125,0.16266859374999965
2025-09-20,4.3318678202230426e-05,1.9229785553277466e-06,0.09621484055000004,3.125,0.16267448544999996
2025-09-21,4.2107642439678036e-05,1.9230414207737705e-06,0.021950441000000008,3.125,0.162116875
2025-09-22,4.248305400603106e-05,1.923415000251967e-06,0.021949145599999963,3.125,0.16211817040000004
2025-09-23,4.282000321398975e-05,1.9245447585600865e-06,0.021947926400000005,3.125,0.1621193896
2025-09-24,4.254231232910213e-05,1.9226310205748435e-06,0.02194701200000001,3.125,0.162120304
2025-09-25,4.2253029309293365e-05,1.923813151571467e-06,0.0262452547599978,3.125,0.1576104312400022
2025-09-26,4.225291045913244e-05,1.9239219688032206e-06,0.022348621000000006,3.125,0.162126781
2025-09-27,4.21101602646851e-05,1.9238072298984266e-06,0.026371600239995845,3.125,0.15808856176000416
2025-09-28,4.1177658180592854e-05,1.92332029706836e-06,0.026519035570000894,3.125,0.1486888884299991
2025-09-29,4.0666809790118276e-05,1.9244610546816366e-06,0.026274459919999764,3.125,0.14539745808000024
2025-09-30,4.052615693136971e-05,1.925113100394648e-06,0.0262877501600002,3.125,0.1453841678399998
2025-10-01,3.994196051234835e-05,1.923749495496695e-06,0.026271968,3.125,0.14539995
2025-10-02,3.9546174749857e-05,1.9233632082929265e-06,0.026266153520000328,3.125,0.14540576447999967
2025-10-03,3.926512368782398e-05,1.925282111587811e-06,0.012603445230003302,3.125,0.1410484967699967
2025-10-04,3.8844190592229664e-05,1.9260378358576628e-06,0.012670678619999504,3.125,0.1409812633800005
2025-10-05,3.829116162505311e-05,1.9261669393476997e-06,0.012392140290003923,3.125,0.14125980170999608
2025-10-06,3.814363863140235e-05,1.925692902820293e-06,0.012353721209996078,3.125,0.14129822079000393
2025-10-07,3.811710473226522e-05,1.9253599556705125e-06,0.012238463969998826,3.125,0.14141347803000118
2025-10-08,3.793724948697249e-05,1.925778939065273e-06,0.012267278279995953,3.125,0.14138466372000405
2025-10-09,3.788364102479196e-05,1.925229477727598e-06,0.012248068740000773,3.125,0.14140387325999923
2025-10-10,3.788636266029571e-05,1.9248381499841587e-06,0.012497792759999227,3.125,0.14115414924000078
2025-10-11,3.744598748385647e-05,1.9241396402012806e-06,0.01268028339000148,3.125,0.14097165860999852
2025-10-12,3.667520588674516e-05,1.9244269826216544e-06,0.012824354939995886,3.125,0.14082758706000412
2025-10-13,3.678970733955658e-05,1.925270991518411e-06,0.01274751677999771,3.125,0.1409044252200023
2025-10-14,3.708597738130132e-05,1.925847921952317e-06,0.012718702470000554,3.125,0.14093323952999945
2025-10-15,3.679026316691119e-05,1.9248603802523182e-06,0.012555421380002253,3.125,0.14109652061999775
2025-10-16,3.6676387147513415e-05,1.924762570913065e-06,0.012545816610000277,3.125,0.14110612538999973
2025-10-17,3.660641129842349e-05,1.9243543983429e-06,0.01244016413999623,3.125,0.14121177786000377
2025-10-18,3.598088442242402e-05,1.925311024369432e-06,0.012459373680000153,3.125,0.14119256831999985
2025-10-19,3.479287292086189e-05,1.9244151317531577e-06,0.016526894580002373,3.125,0.12918054541999763
2025-10-20,3.447988106926012e-05,1.925068628696613e-06,0.01659547842000076,3.125,0.12911196157999924
2025-10-21,3.497540783571729e-05,1.92559723360999e-06,0.016441164780000496,3.125,0.1292662752199995
2025-10-22,3.486780150453964e-05,1.9245543886768457e-06,0.08483841540000318,3.125,0.11717857659999682
2025-10-23,3.4577941576497324e-05,1.923749495496695e-06,0.08485492719999903,3.125,0.11716206480000096
2025-10-24,3.458400346664471e-05,1.9242033220985516e-06,0.08480539179999647,3.125,0.11721160020000354
2025-10-25,3.413463995744302e-05,1.924609948924701e-06,0.08820044419999948,3.125,0.11192016580000053
2025-10-26,3.346688079429667e-05,1.92461587554048e-06,0.08630118802999802,3.125,0.10915783597000198
2025-10-27,3.3562151343454304e-05,1.9243336609832113e-06,0.2695056811199999,3.125,0.1091911428800001
2025-10-28,3.364867674121452e-05,1.923749495496695e-06,0.269543746159999,3.125,0.109153077840001
2025-10-29,3.355044294233919e-05,1.9239123450144314e-06,0.26949140673000127,3.125,0.10920541726999868
2025-10-30,3.3636648038953914e-05,1.923688063977248e-06,0.2694010022600002,3.125,0.10929582173999979
2025-10-31,3.384367687907522e-05,1.9252228060353426e-06,0.2694010022600002,3.125,0.10929582173999979
2025-11-01,3.3587307329006335e-05,1.923795386661711e-06,0.26935342095999915,3.125,0.10934340304000083
2025-11-02,3.316905748699614e-05,1.923362468428005e-06,0.2685097127999991,3.125,0.1044219972000009
2025-11-03,3.38989052903206e-05,1.9228439631352355e-06,0.2646591337899992,3.125,0.11045313621000073
2025-11-04,3.448607495457538e-05,1.9235496724002553e-06,0.2646462200500005,3.125,0.11046604994999945
2025-11-05,3.4631476593083426e-05,1.9231079886675094e-06,0.26462039256999914,3.125,0.1104918774300008
2025-11-06,3.4718443559681317e-05,1.9232122876340913e-06,0.2645794990600006,3.125,0.11053277093999934
2025-11-07,3.500349945343337e-05,1.923176040611324e-06,0.2645751944799998,3.125,0.11053707552000021
